Gene,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5
"""AK5__chr1""",0,0,1.0019582262109,0,0
"""AK7__chr14""",0,0,0,0,0
"""AK8__chr9""",0,0,0,0,0
"""AKAP10__chr17""",0,1.0019582262109,0,0,1.0019582262109
"""AKAP11__chr13""",4.03157938384363,2.00785343002263,3.01771667252281,11.2433238873179,2.00785343002263
"""AKAP12__chr6""",1.0019582262109,0,1.0019582262109,2.00785343002263,0
"""AKAP13__chr15""",2.00785343002263,15.4574108131603,4.03157938384363,2.00785343002263,2.00785343002263
"""AKAP14__chrX""",0,0,0,0,0
"""AKAP17A__chrX""",0,0,0,0,0
"""AKAP17A__chrY""",0,0,0,0,0
"""AKAP1__chr17""",2.00785343002263,1.0019582262109,1.0019582262109,1.0019582262109,2.00785343002263
"""AKAP2__chr9""",0,0,0,0,0
"""AKAP3__chr12""",0,0,0,0,0
"""AKAP4__chrX""",0,0,0,0,0
"""AKAP5__chr14""",1.0019582262109,0,0,0,1.0019582262109
"""AKAP6__chr14""",0,0,0,0,0
"""AKAP7__chr6""",0,0,0,1.0019582262109,0
"""AKAP8L__chr19""",0,0,0,0,0
"""AKAP8__chr19""",0,1.0019582262109,0,2.00785343002263,0
"""AKAP9__chr7""",13.3416962915876,1.0019582262109,6.07143081403291,39.9630629537438,4.03157938384363
"""AKD1__chr6""",0,1.0019582262109,0,2.00785343002263,3.01771667252281
"""AKIP1__chr11""",0,6.07143081403291,0,1.0019582262109,1.0019582262109
"""AKIRIN1__chr1""",2.00785343002263,1.0019582262109,1.0019582262109,4.03157938384363,2.00785343002263
"""AKIRIN2__chr6""",2.00785343002263,1.0019582262109,0,0,1.0019582262109
"""AKNAD1__chr1""",0,0,0,0,0
"""AKNA__chr9""",0,0,0,0,0
"""AKR1A1__chr1""",1.0019582262109,6.07143081403291,0,2.00785343002263,2.00785343002263
"""AKR1B10__chr7""",2.00785343002263,0,1.0019582262109,0,56.8748711273355
"""AKR1B15__chr7""",0,0,0,0,0
"""AKR1B1__chr7""",3.01771667252281,1.0019582262109,1.0019582262109,1.0019582262109,0
"""AKR1C1__chr10""",1.0019582262109,0,0,0,3.01771667252281
"""AKR1C2__chr10""",0,0,0,1.0019582262109,0
"""AKR1C3__chr10""",0,3.01771667252281,0,0,7.09748429180284
"""AKR1C4__chr10""",0,0,0,0,0
"""AKR1D1__chr7""",0,0,0,0,0
"""AKR1E2__chr10""",0,0,0,0,0
"""AKR7A2__chr1""",1.0019582262109,1.0019582262109,0,12.2903601117083,1.0019582262109
"""AKR7A3__chr1""",0,0,0,0,1.0019582262109
"""AKR7L__chr1""",0,0,0,0,0
"""AKT1S1__chr19""",0,0,0,0,0
"""AKT1__chr14""",0,4.03157938384363,1.0019582262109,2.00785343002263,1.0019582262109
"""AKT2__chr19""",0,0,0,1.0019582262109,1.0019582262109
"""AKT3__chr1""",2.00785343002263,10.2005525880831,0,3.01771667252281,0
"""AKTIP__chr16""",1.0019582262109,1.0019582262109,1.0019582262109,2.00785343002263,1.0019582262109
"""ALAD__chr9""",0,0,0,3.01771667252281,2.00785343002263
"""ALAS1__chr3""",5.04947336903132,1.0019582262109,0,7.09748429180284,2.00785343002263
"""ALAS2__chrX""",0,0,0,0,0
"""ALB__chr4""",1.0019582262109,0,0,0,0
"""ALCAM__chr3""",1.0019582262109,0,3.01771667252281,27.41712270243,0
"""ALDH16A1__chr19""",0,2.00785343002263,0,1.0019582262109,0
"""ALDH18A1__chr10""",0,0,1.0019582262109,2.00785343002263,0
"""ALDH1A1__chr9""",121.925950018389,3.01771667252281,24.0995816739486,45.875565941174,0
"""ALDH1A2__chr15""",0,0,0,0,0
"""ALDH1A3__chr15""",0,0,0,0,0
"""ALDH1B1__chr9""",0,0,0,1.0019582262109,0
"""ALDH1L1-AS1__chr3""",0,0,0,0,0
"""ALDH1L1__chr3""",0,0,0,0,0
"""ALDH1L2__chr12""",0,0,0,0,0
"""ALDH2__chr12""",1.0019582262109,6.07143081403291,3.01771667252281,3.01771667252281,12.2903601117083
"""ALDH3A1__chr17""",0,0,0,0,1.0019582262109
"""ALDH3A2__chr17""",3.01771667252281,3.01771667252281,1.0019582262109,3.01771667252281,8.12766676853256
"""ALDH3B1__chr11""",0,0,0,0,2.00785343002263
"""ALDH3B2__chr11""",0,0,0,0,0
"""ALDH4A1__chr1""",0,0,0,0,0
"""ALDH5A1__chr6""",0,0,0,2.00785343002263,0
"""ALDH6A1__chr14""",0,0,0,0,0
"""ALDH7A1__chr5""",1.0019582262109,1.0019582262109,0,0,0
"""ALDH8A1__chr6""",0,0,0,0,0
"""ALDH9A1__chr1""",5.04947336903132,13.3416962915876,4.03157938384363,11.2433238873179,2.00785343002263
"""ALDOA__chr16""",4.03157938384363,5.04947336903132,2.00785343002263,4.03157938384363,3.01771667252281
"""ALDOB__chr9""",0,0,0,0,0
"""ALDOC__chr17""",0,3.01771667252281,0,0,1.0019582262109
"""ALG10B__chr12""",0,0,1.0019582262109,1.0019582262109,0
"""ALG10__chr12""",0,0,0,0,0
"""ALG11__chr13""",0,0,0,0,3.01771667252281
"""ALG12__chr22""",0,0,1.0019582262109,1.0019582262109,3.01771667252281
"""ALG13__chrX""",1.0019582262109,4.03157938384363,1.0019582262109,3.01771667252281,2.00785343002263
"""ALG14__chr1""",0,1.0019582262109,2.00785343002263,1.0019582262109,0
"""ALG1L9P__chr11""",0,0,1.0019582262109,0,0
"""ALG1L__chr3""",0,0,0,0,0
"""ALG1__chr16""",0,0,0,2.00785343002263,0
"""ALG2__chr9""",0,3.01771667252281,1.0019582262109,6.07143081403291,1.0019582262109
"""ALG3__chr3""",0,1.0019582262109,0,2.00785343002263,0
"""ALG5__chr13""",3.01771667252281,2.00785343002263,2.00785343002263,2.00785343002263,2.00785343002263
"""ALG6__chr1""",0,1.0019582262109,2.00785343002263,0,0
"""ALG8__chr11""",1.0019582262109,0,1.0019582262109,3.01771667252281,0
"""ALG9__chr11""",0,1.0019582262109,0,0,0
"""ALKBH1__chr14""",0,0,0,4.03157938384363,0
"""ALKBH2__chr12""",0,0,2.00785343002263,0,0
"""ALKBH3__chr11""",1.0019582262109,0,1.0019582262109,0,1.0019582262109
"""ALKBH4__chr7""",0,0,0,0,0
"""ALKBH5__chr17""",1.0019582262109,2.00785343002263,5.04947336903132,5.04947336903132,1.0019582262109
"""ALKBH6__chr19""",1.0019582262109,0,1.0019582262109,0,0
"""ALKBH7__chr19""",0,0,0,0,0
"""ALKBH8__chr11""",0,1.0019582262109,1.0019582262109,0,0
"""ALK__chr2""",0,0,0,0,0
"""ALLC__chr2""",0,0,0,0,0
"""ALMS1P__chr2""",0,0,0,0,0
"""ALMS1__chr2""",0,0,0,2.00785343002263,1.0019582262109
"""ALOX12B__chr17""",0,0,0,0,0
"""ALOX12P2__chr17""",0,0,0,0,0
"""ALOX12__chr17""",0,0,0,0,0
"""ALOX15B__chr17""",0,0,0,0,0
"""ALOX15P1__chr17""",0,0,0,0,0
"""ALOX15__chr17""",0,0,0,0,0
"""ALOX5AP__chr13""",0,1.0019582262109,0,0,0
"""ALOX5__chr10""",1.0019582262109,0,0,0,0
"""ALOXE3__chr17""",0,0,0,0,0
"""ALPK1__chr4""",0,1.0019582262109,0,0,1.0019582262109
"""ALPK2__chr18""",0,0,0,0,0
"""ALPK3__chr15""",11.2433238873179,4.03157938384363,1.0019582262109,6.07143081403291,0
"""ALPL__chr1""",0,0,0,0,0
"""ALPP__chr2""",0,0,0,0,0
"""ALS2CL__chr3""",0,0,0,0,1.0019582262109
"""ALS2CR11__chr2""",0,0,0,0,0
"""ALS2CR12__chr2""",0,0,0,0,0
"""ALS2CR8__chr2""",1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109,0
"""ALS2__chr2""",0,0,0,1.0019582262109,0
"""ALX4__chr11""",0,0,0,0,0
"""ALYREF__chr17""",0,0,0,0,0
"""AMACR__chr5""",0,0,0,0,0
"""AMBP__chr9""",0,0,0,0,0
"""AMBRA1__chr11""",0,2.00785343002263,0,0,0
"""AMD1__chr6""",4.03157938384363,2.00785343002263,1.0019582262109,0,0
"""AMDHD1__chr12""",0,0,0,0,0
"""AMDHD2__chr16""",0,0,0,0,0
"""AMELY__chrY""",0,0,0,0,0
"""AMER1__chrX""",0,0,0,0,0
"""AMER2__chr13""",0,0,0,0,0
"""AMER3__chr2""",0,0,0,0,0
"""AMFR__chr16""",0,2.00785343002263,3.01771667252281,0,0
"""AMHR2__chr12""",0,0,0,0,0
"""AMH__chr19""",0,0,0,0,0
"""AMICA1__chr11""",0,0,0,0,0
"""AMIGO1__chr1""",0,0,0,0,0
"""AMIGO2__chr12""",0,0,3.01771667252281,0,0
"""AMIGO3__chr3""",0,0,0,0,0
"""AMMECR1L__chr2""",3.01771667252281,2.00785343002263,0,0,0
"""AMMECR1__chrX""",0,5.04947336903132,0,1.0019582262109,1.0019582262109
"""AMN1__chr12""",1.0019582262109,1.0019582262109,1.0019582262109,0,0
"""AMN__chr14""",0,0,0,0,0
"""AMOTL1__chr11""",0,3.01771667252281,0,0,0
"""AMOTL2__chr3""",0,0,1.0019582262109,0,2.00785343002263
"""AMOT__chrX""",0,0,0,2.00785343002263,0
"""AMPD2__chr1""",0,0,1.0019582262109,3.01771667252281,0
"""AMPD3__chr11""",0,0,0,2.00785343002263,0
"""AMPH__chr7""",0,0,0,3.01771667252281,0
"""AMTN__chr4""",0,0,0,0,0
"""AMT__chr3""",0,0,0,0,0
"""AMY1A__chr1""",0,0,0,0,0
"""AMY2A__chr1""",0,0,0,0,0
"""AMY2B__chr1""",0,0,2.00785343002263,0,0
"""AMZ1__chr7""",0,0,0,0,0
"""AMZ2P1__chr17""",0,0,0,3.01771667252281,0
"""AMZ2__chr17""",3.01771667252281,2.00785343002263,0,4.03157938384363,0
"""ANAPC10__chr4""",1.0019582262109,2.00785343002263,0,2.00785343002263,0
"""ANAPC11__chr17""",2.00785343002263,0,2.00785343002263,3.01771667252281,1.0019582262109
"""ANAPC13__chr3""",2.00785343002263,0,4.03157938384363,3.01771667252281,1.0019582262109
"""ANAPC15__chr11""",0,0,0,0,1.0019582262109
"""ANAPC16__chr10""",3.01771667252281,3.01771667252281,1.0019582262109,5.04947336903132,3.01771667252281
"""ANAPC1P1__chr2""",0,1.0019582262109,0,0,0
"""ANAPC1__chr2""",1.0019582262109,0,0,3.01771667252281,0
"""ANAPC2__chr9""",0,0,0,0,0
"""ANAPC4__chr4""",0,0,1.0019582262109,1.0019582262109,1.0019582262109
"""ANAPC5__chr12""",1.0019582262109,2.00785343002263,1.0019582262109,7.09748429180284,2.00785343002263
"""ANAPC7__chr12""",1.0019582262109,1.0019582262109,0,1.0019582262109,0
"""ANGEL1__chr14""",2.00785343002263,0,1.0019582262109,0,0
"""ANGEL2__chr1""",1.0019582262109,1.0019582262109,0,0,0
"""ANGPT1__chr8""",0,0,0,0,0
"""ANGPT2__chr8""",0,0,1.0019582262109,0,0
"""ANGPTL1__chr1""",0,0,1.0019582262109,0,0
"""ANGPTL2__chr9""",0,10.2005525880831,0,0,0
"""ANGPTL3__chr1""",0,0,0,0,0
"""ANGPTL4__chr19""",0,0,0,0,0
"""ANGPTL5__chr11""",0,0,0,0,0
"""ANGPTL6__chr19""",0,0,0,0,0
"""ANGPTL7__chr1""",0,0,0,0,0
"""ANG__chr14""",1.0019582262109,0,0,0,2.00785343002263
"""ANK1__chr8""",0,0,1.0019582262109,1.0019582262109,0
"""ANK2__chr4""",0,0,0,0,0
"""ANK3__chr10""",0,0,3.01771667252281,2.00785343002263,0
"""ANKAR__chr2""",0,1.0019582262109,0,1.0019582262109,0
"""ANKDD1A__chr15""",0,0,0,0,0
"""ANKDD1B__chr5""",0,0,0,0,0
"""ANKEF1__chr20""",1.0019582262109,0,1.0019582262109,0,0
"""ANKFY1__chr17""",1.0019582262109,0,1.0019582262109,1.0019582262109,0
"""ANKHD1-EIF4EBP3__chr5""",0,0,0,0,0
"""ANKHD1__chr5""",2.00785343002263,1.0019582262109,2.00785343002263,5.04947336903132,0
"""ANKH__chr5""",2.00785343002263,10.2005525880831,1.0019582262109,7.09748429180284,0
"""ANKIB1__chr7""",0,2.00785343002263,4.03157938384363,4.03157938384363,2.00785343002263
"""ANKK1__chr11""",0,0,0,0,0
"""ANKLE1__chr19""",1.0019582262109,0,0,0,0
"""ANKLE2__chr12""",0,0,2.00785343002263,2.00785343002263,1.0019582262109
"""ANKMY1__chr2""",0,0,0,0,0
"""ANKMY2__chr7""",0,0,1.0019582262109,3.01771667252281,1.0019582262109
"""ANKRA2__chr5""",2.00785343002263,1.0019582262109,2.00785343002263,2.00785343002263,2.00785343002263
"""ANKRD10__chr13""",2.00785343002263,3.01771667252281,1.0019582262109,1.0019582262109,0
"""ANKRD11__chr16""",2.00785343002263,49.489743616895,4.03157938384363,14.3973678906563,11.2433238873179
"""ANKRD12__chr18""",8.12766676853256,13.3416962915876,4.03157938384363,28.5325928768826,4.03157938384363
"""ANKRD13A__chr12""",3.01771667252281,1.0019582262109,0,1.0019582262109,1.0019582262109
"""ANKRD13B__chr17""",0,0,0,0,0
"""ANKRD13C__chr1""",0,1.0019582262109,2.00785343002263,0,0
"""ANKRD13D__chr11""",0,0,0,1.0019582262109,0
"""ANKRD16__chr10""",0,0,0,1.0019582262109,0
"""ANKRD17__chr4""",4.03157938384363,4.03157938384363,6.07143081403291,6.07143081403291,2.00785343002263
"""ANKRD18A__chr9""",1.0019582262109,0,0,0,0
"""ANKRD18B__chr9""",0,0,0,0,0
"""ANKRD18DP__chr3""",1.0019582262109,0,0,0,0
"""ANKRD19P__chr9""",0,0,0,0,0
"""ANKRD1__chr10""",0,0,1.0019582262109,0,0
"""ANKRD20A11P__chr21""",0,0,0,0,0
"""ANKRD20A12P__chr1""",0,0,0,0,0
"""ANKRD20A1__chr9""",0,0,0,0,0
"""ANKRD20A2__chr9""",0,0,0,0,0
"""ANKRD20A3__chr9""",0,0,0,0,0
"""ANKRD20A4__chr9""",0,0,0,0,0
"""ANKRD20A5P__chr18""",0,0,0,0,0
"""ANKRD20A8P__chr2""",0,0,0,0,0
"""ANKRD20A9P__chr13""",2.00785343002263,2.00785343002263,3.01771667252281,7.09748429180284,0
"""ANKRD22__chr10""",0,0,0,0,0
"""ANKRD23__chr2""",0,0,0,0,0
"""ANKRD24__chr19""",0,0,0,0,0
"""ANKRD26P1__chr16""",0,0,0,0,0
"""ANKRD26P3__chr13""",0,0,0,0,0
"""ANKRD26__chr10""",2.00785343002263,1.0019582262109,6.07143081403291,0,0
"""ANKRD27__chr19""",0,1.0019582262109,0,0,0
"""ANKRD28__chr3""",2.00785343002263,1.0019582262109,0,5.04947336903132,1.0019582262109
"""ANKRD29__chr18""",0,0,0,0,0
"""ANKRD2__chr10""",0,0,0,0,0
"""ANKRD30A__chr10""",0,0,0,0,0
"""ANKRD30BP2__chr21""",0,0,0,0,1.0019582262109
"""ANKRD30B__chr18""",0,0,0,0,0
"""ANKRD31__chr5""",0,0,0,0,0
"""ANKRD32__chr5""",0,0,0,0,0
"""ANKRD33B__chr5""",0,2.00785343002263,0,0,0
"""ANKRD33__chr12""",0,0,0,0,0
"""ANKRD34A__chr1""",0,0,0,0,0
"""ANKRD34B__chr5""",0,0,0,0,0
"""ANKRD34C__chr15""",0,0,0,2.00785343002263,0
"""ANKRD35__chr1""",0,0,0,0,0
"""ANKRD36BP1__chr1""",0,0,0,0,0
"""ANKRD36BP2__chr2""",0,0,1.0019582262109,1.0019582262109,0
"""ANKRD36B__chr2""",1.0019582262109,0,3.01771667252281,0,3.01771667252281
"""ANKRD36__chr2""",1.0019582262109,1.0019582262109,0,3.01771667252281,2.00785343002263
"""ANKRD37__chr4""",0,0,0,0,0
"""ANKRD39__chr2""",0,4.03157938384363,1.0019582262109,2.00785343002263,0
"""ANKRD40__chr17""",0,3.01771667252281,1.0019582262109,0,0
"""ANKRD42__chr11""",0,0,0,2.00785343002263,0
"""ANKRD44__chr2""",1.0019582262109,0,1.0019582262109,0,0
"""ANKRD45__chr1""",0,0,0,0,0
"""ANKRD46__chr8""",0,2.00785343002263,0,1.0019582262109,0
"""ANKRD49__chr11""",0,2.00785343002263,1.0019582262109,0,0
"""ANKRD50__chr4""",0,6.07143081403291,0,0,0
"""ANKRD52__chr12""",0,3.01771667252281,0,1.0019582262109,1.0019582262109
"""ANKRD53__chr2""",0,0,0,0,0
"""ANKRD54__chr22""",0,0,0,1.0019582262109,0
"""ANKRD61__chr7""",0,0,0,0,0
"""ANKRD62P1-PARP4P3__chr22""",0,0,0,0,0
"""ANKRD65__chr1""",1.0019582262109,1.0019582262109,3.01771667252281,3.01771667252281,0
"""ANKRD6__chr6""",0,0,0,1.0019582262109,0
"""ANKRD7__chr7""",0,0,0,0,0
"""ANKRD9__chr14""",0,1.0019582262109,0,0,0
"""ANKS1A__chr6""",1.0019582262109,1.0019582262109,0,2.00785343002263,0
"""ANKS1B__chr12""",0,0,1.0019582262109,1.0019582262109,0
"""ANKS3__chr16""",0,0,0,0,0
"""ANKS4B__chr16""",0,0,0,0,0
"""ANKS6__chr9""",0,0,0,2.00785343002263,0
"""ANKUB1__chr3""",0,0,0,0,0
"""ANKZF1__chr2""",0,0,2.00785343002263,4.03157938384363,1.0019582262109
"""ANLN__chr7""",0,0,0,0,0
"""ANO10__chr3""",0,0,0,0,0
"""ANO1__chr11""",0,0,0,0,0
"""ANO2__chr12""",0,0,0,0,0
"""ANO3__chr11""",0,0,0,0,0
"""ANO4__chr12""",0,0,0,0,0
"""ANO5__chr11""",0,0,2.00785343002263,8.12766676853256,0
"""ANO6__chr12""",0,1.0019582262109,0,0,0
"""ANO7__chr2""",0,0,0,0,0
"""ANO8__chr19""",1.0019582262109,0,1.0019582262109,0,1.0019582262109
"""ANO9__chr11""",0,0,0,0,0
"""ANP32A-IT1__chr15""",0,0,0,0,0
"""ANP32AP1__chr15""",0,0,0,0,0
"""ANP32A__chr15""",1.0019582262109,3.01771667252281,4.03157938384363,1.0019582262109,2.00785343002263
"""ANP32B__chr9""",7.09748429180284,6.07143081403291,1.0019582262109,7.09748429180284,8.12766676853256
"""ANP32C__chr4""",0,0,0,0,0
"""ANP32E__chr1""",0,1.0019582262109,2.00785343002263,2.00785343002263,0
"""ANPEP__chr15""",0,0,0,0,0
"""ANTXR1__chr2""",0,0,0,0,0
"""ANTXR2__chr4""",0,1.0019582262109,0,0,0
"""ANXA10__chr4""",0,0,0,0,10.2005525880831
"""ANXA11__chr10""",4.03157938384363,1.0019582262109,1.0019582262109,11.2433238873179,11.2433238873179
"""ANXA13__chr8""",0,0,0,0,0
"""ANXA1__chr9""",0,0,0,1.0019582262109,16.5218614112182
"""ANXA2P1__chr4""",0,0,0,0,0
"""ANXA2P2__chr9""",1.0019582262109,7.09748429180284,0,4.03157938384363,2.00785343002263
"""ANXA2P3__chr10""",0,0,0,0,0
"""ANXA2R__chr5""",0,1.0019582262109,0,0,0
"""ANXA2__chr15""",4.03157938384363,36.4800160274645,1.0019582262109,8.12766676853256,11.2433238873179
"""ANXA3__chr4""",0,0,0,2.00785343002263,2.00785343002263
"""ANXA4__chr2""",0,2.00785343002263,3.01771667252281,3.01771667252281,4.03157938384363
"""ANXA5__chr4""",5.04947336903132,16.5218614112182,9.16201161000583,11.2433238873179,2.00785343002263
"""ANXA6__chr5""",2.00785343002263,0,2.00785343002263,10.2005525880831,0
"""ANXA7__chr10""",10.2005525880831,4.03157938384363,3.01771667252281,16.5218614112182,0
"""ANXA9__chr1""",0,0,0,0,0
"""AOAH__chr7""",0,0,0,0,0
"""AOC2__chr17""",0,0,0,0,0
"""AOC3__chr17""",0,0,0,0,0
"""AOC4__chr17""",0,0,0,0,0
"""AOX1__chr2""",1.0019582262109,0,0,0,0
"""AOX2P__chr2""",0,0,0,0,0
"""AP1AR__chr4""",0,2.00785343002263,0,2.00785343002263,1.0019582262109
"""AP1B1__chr22""",0,2.00785343002263,0,2.00785343002263,0
"""AP1G1__chr16""",2.00785343002263,3.01771667252281,3.01771667252281,3.01771667252281,0
"""AP1G2__chr14""",2.00785343002263,0,1.0019582262109,2.00785343002263,3.01771667252281
"""AP1M1__chr19""",1.0019582262109,1.0019582262109,0,0,0
"""AP1M2__chr19""",3.01771667252281,0,3.01771667252281,2.00785343002263,1.0019582262109
"""AP1S1__chr7""",0,1.0019582262109,0,0,0
"""AP1S2__chrX""",0,3.01771667252281,0,1.0019582262109,0
"""AP1S3__chr2""",1.0019582262109,0,0,1.0019582262109,0
"""AP2A1__chr19""",0,0,1.0019582262109,0,0
"""AP2A2__chr11""",2.00785343002263,0,4.03157938384363,1.0019582262109,0
"""AP2B1__chr17""",5.04947336903132,2.00785343002263,3.01771667252281,6.07143081403291,0
"""AP2M1__chr3""",1.0019582262109,6.07143081403291,2.00785343002263,5.04947336903132,2.00785343002263
"""AP2S1__chr19""",0,1.0019582262109,1.0019582262109,1.0019582262109,0
"""AP3B1__chr5""",7.09748429180284,2.00785343002263,0,14.3973678906563,0
"""AP3B2__chr15""",0,0,1.0019582262109,2.00785343002263,0
"""AP3D1__chr19""",3.01771667252281,0,6.07143081403291,10.2005525880831,4.03157938384363
"""AP3M1__chr10""",0,4.03157938384363,4.03157938384363,10.2005525880831,0
"""AP3M2__chr8""",0,0,2.00785343002263,0,0
"""AP3S1__chr5""",3.01771667252281,0,0,1.0019582262109,1.0019582262109
"""AP3S2__chr15""",0,0,0,0,0
"""AP4B1-AS1__chr1""",0,0,0,1.0019582262109,0
"""AP4B1__chr1""",0,2.00785343002263,0,4.03157938384363,0
"""AP4E1__chr15""",1.0019582262109,2.00785343002263,0,0,0
"""AP4M1__chr7""",0,0,0,1.0019582262109,0
"""AP4S1__chr14""",0,2.00785343002263,1.0019582262109,0,0
"""AP5B1__chr11""",0,1.0019582262109,1.0019582262109,0,1.0019582262109
"""AP5M1__chr14""",0,2.00785343002263,0,1.0019582262109,1.0019582262109
"""AP5S1__chr20""",1.0019582262109,0,0,0,0
"""AP5Z1__chr7""",0,1.0019582262109,0,0,0
"""APAF1__chr12""",0,0,0,0,0
"""APBA1__chr9""",0,0,0,2.00785343002263,0
"""APBA2__chr15""",0,0,0,0,0
"""APBA3__chr19""",0,0,0,0,0
"""APBB1IP__chr10""",0,0,0,0,0
"""APBB1__chr11""",1.0019582262109,2.00785343002263,0,1.0019582262109,0
"""APBB2__chr4""",0,6.07143081403291,1.0019582262109,0,0
"""APBB3__chr5""",1.0019582262109,0,0,2.00785343002263,1.0019582262109
"""APC2__chr19""",0,0,0,0,0
"""APCDD1L-AS1__chr20""",0,0,0,0,0
"""APCDD1L__chr20""",0,0,0,0,0
"""APCDD1__chr18""",0,0,0,0,0
"""APCS__chr1""",0,0,0,0,0
"""APC__chr5""",1.0019582262109,5.04947336903132,1.0019582262109,5.04947336903132,0
"""APEH__chr3""",1.0019582262109,0,0,1.0019582262109,0
"""APEX1__chr14""",1.0019582262109,8.12766676853256,2.00785343002263,6.07143081403291,1.0019582262109
"""APEX2__chrX""",1.0019582262109,0,2.00785343002263,0,1.0019582262109
"""APH1A__chr1""",1.0019582262109,1.0019582262109,1.0019582262109,2.00785343002263,1.0019582262109
"""APH1B__chr15""",5.04947336903132,1.0019582262109,0,2.00785343002263,0
"""API5__chr11""",3.01771667252281,5.04947336903132,2.00785343002263,11.2433238873179,1.0019582262109
"""APIP__chr11""",1.0019582262109,0,2.00785343002263,1.0019582262109,0
"""APITD1__chr1""",2.00785343002263,0,0,1.0019582262109,1.0019582262109
"""APLF__chr2""",0,0,0,0,0
"""APLNR__chr11""",0,5.04947336903132,0,0,0
"""APLN__chrX""",0,0,0,0,0
"""APLP1__chr19""",7.09748429180284,3.01771667252281,7.09748429180284,14.3973678906563,0
"""APLP2__chr11""",3.01771667252281,17.5907564923013,2.00785343002263,16.5218614112182,14.3973678906563
"""APMAP__chr20""",2.00785343002263,4.03157938384363,2.00785343002263,7.09748429180284,5.04947336903132
"""APOA1BP__chr1""",3.01771667252281,1.0019582262109,2.00785343002263,8.12766676853256,1.0019582262109
"""APOA1__chr11""",0,0,0,0,0
"""APOA2__chr1""",0,0,0,0,0
"""APOBEC1__chr12""",0,0,0,0,1.0019582262109
"""APOBEC2__chr6""",0,0,0,1.0019582262109,0
"""APOBEC3A_B__chr22""",0,0,0,0,0
"""APOBEC3A__chr22""",0,2.00785343002263,0,1.0019582262109,0
"""APOBEC3B__chr22""",0,0,0,0,0
"""APOBEC3C__chr22""",0,0,0,0,0
"""APOBEC3D__chr22""",0,0,0,0,0
"""APOBEC3F__chr22""",0,0,0,0,0
"""APOBEC3G__chr22""",0,0,0,0,0
"""APOBEC3H__chr22""",0,0,0,0,0
"""APOBEC4__chr1""",0,0,0,0,0
"""APOBR__chr16""",0,0,0,0,0
"""APOB__chr2""",0,0,0,0,0
"""APOC1P1__chr19""",0,0,0,0,1.0019582262109
"""APOC1__chr19""",0,0,0,0,0
"""APOD__chr3""",0,0,0,0,0
"""APOE__chr19""",0,0,0,0,0
"""APOF__chr12""",0,0,0,0,0
"""APOH__chr17""",3.01771667252281,0,0,0,0
"""APOL1__chr22""",1.0019582262109,1.0019582262109,0,0,30.7782213115289
"""APOL2__chr22""",1.0019582262109,1.0019582262109,0,3.01771667252281,4.03157938384363
"""APOL3__chr22""",0,0,0,0,0
"""APOL4__chr22""",0,0,1.0019582262109,1.0019582262109,0
"""APOL6__chr22""",0,0,2.00785343002263,3.01771667252281,15.4574108131603
"""APOLD1__chr12""",0,1.0019582262109,0,0,0
"""APOM__chr6""",0,0,0,0,0
"""APOOL__chrX""",0,2.00785343002263,1.0019582262109,7.09748429180284,3.01771667252281
"""APOO__chrX""",0,0,1.0019582262109,1.0019582262109,0
"""APOPT1__chr14""",0,1.0019582262109,0,0,0
"""APPBP2__chr17""",0,3.01771667252281,3.01771667252281,5.04947336903132,0
"""APPL1__chr3""",0,10.2005525880831,3.01771667252281,8.12766676853256,0
"""APPL2__chr12""",1.0019582262109,3.01771667252281,1.0019582262109,4.03157938384363,3.01771667252281
"""APP__chr21""",4.03157938384363,38.7967739205634,6.07143081403291,21.9115341658633,1.0019582262109
"""APRT__chr16""",0,4.03157938384363,0,0,0
"""APTX__chr9""",0,0,0,2.00785343002263,0
"""AQP10__chr1""",0,0,0,0,0
"""AQP11__chr11""",0,0,0,0,0
"""AQP1__chr7""",0,0,0,1.0019582262109,0
"""AQP2__chr12""",0,0,0,0,0
"""AQP3__chr9""",2.00785343002263,1.0019582262109,4.03157938384363,15.4574108131603,3.01771667252281
"""AQP4-AS1__chr18""",0,0,0,0,0
"""AQP4__chr18""",0,0,0,1.0019582262109,0
"""AQP5__chr12""",0,0,0,0,0
"""AQP6__chr12""",0,0,0,0,0
"""AQP7P1__chr9""",0,0,1.0019582262109,0,1.0019582262109
"""AQP7P3__chr9""",0,0,0,0,0
"""AQP7__chr9""",0,0,0,0,0
"""AQP8__chr16""",0,0,0,0,0
"""AQP9__chr15""",0,0,0,0,0
"""AQPEP__chr5""",0,0,0,0,0
"""AQR__chr15""",0,0,2.00785343002263,1.0019582262109,1.0019582262109
"""ARAF__chrX""",0,0,1.0019582262109,1.0019582262109,2.00785343002263
"""ARAP1__chr11""",0,0,0,0,1.0019582262109
"""ARAP2__chr4""",0,0,1.0019582262109,0,1.0019582262109
"""ARAP3__chr5""",0,5.04947336903132,0,0,0
"""ARCN1__chr11""",1.0019582262109,8.12766676853256,2.00785343002263,2.00785343002263,0
"""ARC__chr8""",0,0,0,0,0
"""AREG__chr4""",0,0,0,0,0
"""ARF1__chr1""",15.4574108131603,24.0995816739486,4.03157938384363,14.3973678906563,10.2005525880831
